list_id,family,condition,year,region,price_vnd,odo_km,battery_topic,peer_listings,peer_sellers,peer_median_vnd,peer_p25_vnd,peer_p75_vnd,price_position,verification_status,subject
133426049,Limo Green,New,2026,Ho Chi Minh City,630000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",DEAL SỐC THÁNG 9 LIMO GREEN - TẶNG FILM CAM SÀN
134611965,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",LIMO GREEN 70TR NHẬN XE - GRAP/ XANH EM HỖ TRỢ HẾT
133011626,MPV7,New,2026,Ho Chi Minh City,650000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast MVP7
134611135,MPV7,New,2026,Ho Chi Minh City,750000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST - MVP 7 chỗ - Màu Xanh Dương - Giao Ngay
134585902,MPV7,New,2026,Ho Chi Minh City,622000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price","🔥𝗩𝗶𝗻𝗙𝗮𝘀𝘁 MPV 7, 𝗧𝗿𝗮̉ 𝘁𝗿ư𝗼̛́𝗰 𝗻𝗵𝗮̣̂𝗻 xe"
134619156,Limo Green,New,2026,Ho Chi Minh City,652000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","Limo Green Đen 2026 – Giá Hấp Dẫn, Giao Xe Nhanh"
133814604,VF5,New,2026,Ho Chi Minh City,420000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF5 Plus 2026  - Đầy đủ màu [Giá sock] CAQ
134084500,VF2,New,2026,Ho Chi Minh City,180000000,,Not mentioned,19,19,180000000.0,179000000.0,180000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF2 - Cọc tiên phong / Giảm ngay 8 triệu
134143991,VF3,New,2026,Ho Chi Minh City,278000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 Plus & Eco / 2026 - Đủ màu - New
134632179,VF5,Used,2024,Ho Chi Minh City,398000000,51000.0,Purchase mentioned,11,10,368000000.0,350000000.0,379500000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF5 Plus 2024 Đỏ 51.000 KM
133632978,VF5,New,2026,Ho Chi Minh City,420000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price","VinFast VF5 Plus, GIẢM SÂU 16% THÁNG 9 🔥"
134542055,VF3,Used,2025,Ho Chi Minh City,225000000,32000.0,Purchase mentioned,28,19,258000000.0,249750000.0,268500000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 Điện Đỏ 32.000 km
131656302,VF6,New,2026,Ho Chi Minh City,600000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF6 ECO 600 TRIỆU ‼️CHƯƠNG TRÌNH THƯỜNG
134623132,VF6,New,2026,Ho Chi Minh City,632000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 Plus Trắng - Giá áp hết KM / CAQĐ 🆘HOT
133632994,Limo Green,New,2026,Ho Chi Minh City,629000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price","LIMO GREEN, GIẢM 35TR THÁNG 9🚨"
134610554,VF6,New,2026,Ho Chi Minh City,660000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 Plus SUV điện Trắng
131018987,VF3,New,2026,Ho Chi Minh City,294000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF3 PLUS 294 TRIỆU ‼️‼️‼️
134631673,VF3,Used,2024,Ho Chi Minh City,195000000,30000.0,Rental mentioned,14,14,202000000.0,198000000.0,218000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 2024 Vàng 30.000km
133030573,VF6,New,2026,Ho Chi Minh City,604000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF 6 TỔNG ƯU ĐÃI LÊN ĐẾN 45 TRIỆU ĐỒNG
133693358,VF6,New,2026,Ho Chi Minh City,568000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 Eco - Ưu đãi giảm 40tr tháng 9 🚨
133618627,VF8,New,2026,Ho Chi Minh City,1028000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF 8 Plus Trắng Trả trước 140tr
131655928,MPV7,New,2026,Ho Chi Minh City,700000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",MPV 7 - TẶNG CAM 360 - 700 TRIỆU
134611952,VF6,New,2026,Ho Chi Minh City,570000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 Trắng Xe ô tô điện
133038289,VF5,New,2026,Ho Chi Minh City,439000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF 5 PLUS ƯU ĐÃI KHỦNG 60 TRIỆU THÁNG 9
134069230,Limo Green,New,2026,Ho Chi Minh City,644000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST LIMO GREEN CỰC RẺ – NHẬN XE NGAY! 🔥
126755071,VF3,New,2026,Ho Chi Minh City,221000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",THỜI ĐỂ VÀNG MUA XE VF3 GIẢM 80 TRIỆU
134053421,VF5,New,2026,Ho Chi Minh City,419000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF5 - GIÁ ƯU ĐÃI - GIAO NGAY - NH VAY 95%
134571523,VF6,New,2026,Ho Chi Minh City,646000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 Eco trả trước 82 triệu nhận xe
131622024,Limo Green,New,2026,Ho Chi Minh City,549000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price","LIMO GREEN GIẢM KHỦNG DỊCH VỤ 16% ,BAO NỢ XẤU"
134608095,EC VAN,New,2026,Ho Chi Minh City,286000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",EC Van – Trả trước 37 triệu – Có xe ngay
134604299,VF2,New,2026,Ho Chi Minh City,178000000,,Not mentioned,19,19,180000000.0,179000000.0,180000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",CÒN SUẤT TIÊN PHONG 178TR CHO VF2 – XE ĐÃ VỀ
129103848,Limo Green,New,2026,Ho Chi Minh City,652000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",Sẵn VinFast Limo Green trả trước 80tr
133022837,VF9,New,2026,Ho Chi Minh City,1452000000,,Not mentioned,29,10,1348000000.0,1245000000.0,1348000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF9 Plus 2026 - GIÁ SIÊU NÉT ✅
134554857,Limo Green,New,2026,Ho Chi Minh City,554800000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast Limo Green 7 chỗ Trắng Xe điện
134628847,VF7,New,2026,Ho Chi Minh City,712500000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF7 Plus 2026 -trả góp 85% |free sạc 2029
133716897,VF5,New,2026,Ho Chi Minh City,431000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",✅ VINFAST VF5 SẴN XE - GIÁ SẬP SÀN
134544764,MPV7,New,2026,Ho Chi Minh City,596800000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price","MPV7 – ƯU ĐÃI RIÊNG 37,5 TRIỆU | TẶNG CAMERA 360°"
134330811,VF6,New,2026,Ho Chi Minh City,604000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF VF6 PLUS- Trả Trước Chỉ 85TR- Gía xe 624
133311850,VF7,New,2026,Ho Chi Minh City,703000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF7 CỰC BỐC - TIÊU CHUẨN 3✅
134592397,VF3,New,2026,Ho Chi Minh City,205000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 Plus 2026 - Miễn Phí sạc 2029| BH đến 8 năm
133751378,VF5,New,2026,Ho Chi Minh City,446000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF5 Plus Giảm 50tr
133576953,Limo Green,New,2026,Ho Chi Minh City,624000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VF Limo Green Giá 624- Trả trước 86Tr Nhận Xe
134548450,VF3,Used,2024,Ho Chi Minh City,248000000,9000.0,Purchase mentioned,14,14,202000000.0,198000000.0,218000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 Sản xuất 2024 Pin Mua Màu Hồng xe đẹp
133402197,VF8,New,2026,Ho Chi Minh City,699000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VF8 ALL NEW CỌC TIÊN PHONG VẪN CÒN ✅
134050375,VF5,New,2026,Ho Chi Minh City,366000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF5 giảm 20% Chỉ còn 3xx
134627822,VF3,Used,2025,Ho Chi Minh City,232222222,300000.0,Purchase mentioned,28,19,258000000.0,249750000.0,268500000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 Đỏ bản mua pin 2025 cần bán
132802065,Limo Green,New,2026,Da Nang City,643680000,,Not mentioned,10,7,644000000.0,640920000.0,644000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",[Vinfast Đà Nẵng] Limo Green Ưu Đãi Tốt - Sẵn Xe
134515305,VF6,New,2026,Ho Chi Minh City,591620000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF6 - TRẢ TRƯỚC 75 TRIỆU - TIẾT KIỆM 30Tr
134570832,VF6,New,2026,Ho Chi Minh City,596000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 giảm 10% ko cần chính sách
132125848,Limo Green,New,2026,Ho Chi Minh City,660000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST LIMO GREEN - 660 TRIỆU - MIỄN LÃI NĂM ĐẦU
133433172,VF8,New,2026,Ho Chi Minh City,774000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF 8 New| Giảm hơn 125 Triệu|Còn 774 Triệu
134627374,VF6,New,2026,Ho Chi Minh City,610000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 Eco Trắng Việt Nam
133659734,VF6,New,2026,Ho Chi Minh City,633700000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 - Giao xe liền tay - TẶNG FLIM CAM SÀN
130514473,VF8,New,2026,Ho Chi Minh City,830000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF8 - 830 TRIỆU‼️CHƯƠNG TRÌNH THƯỜNG
134577748,MPV7,New,2026,Ho Chi Minh City,703000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast MPV7  - ƯU ĐÃI SỐC THÁNG 9 - TRẢ 90 TRIỆU
131615240,Limo Green,New,2026,Ho Chi Minh City,648000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast Limo Green Trả trước 90tr
132919881,VF5,New,2026,Ho Chi Minh City,436000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",💰TRẢ TRƯỚC 3O TR- NUÔI XE Ô TÔ BẰNG TIỀN ĂN SÁNG?
133869062,VF3,New,2026,Ho Chi Minh City,278000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF 3 Trả Trước 40 Triệu- Giao Ngay- Đủ Màu
132209343,VF2,New,2026,Ho Chi Minh City,100000000,,Not mentioned,19,19,180000000.0,179000000.0,180000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VF2; ưu đãi gần 88t; còn khoảng 100t
133869759,EC VAN,New,2026,Ho Chi Minh City,248000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast EC Van Xe điện đa năng màu Trắng
134210091,MPV7,New,2026,Ho Chi Minh City,715000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast MPV 7 trả trước 70Tr nhận xe - Giao ngay
134481129,VF3,New,2026,Hanoi,191000000,,Not mentioned,11,10,269000000.0,224000000.0,277000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",🇻🇳VinFast VF3 SẴN XE - Trả Trước 0 đồng✅
134204558,EC VAN,New,2026,Ho Chi Minh City,268000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast EC Van 🆘 GIÁ NÀY ÁP HẾT CÁC KM 🎉 Wow
133920561,Limo Green,New,2026,Ho Chi Minh City,629000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast Limo Green - Đủ màu 2026 - New Seal
134622723,VF3,Used,2025,Ho Chi Minh City,248000000,19000.0,Purchase mentioned,28,19,258000000.0,249750000.0,268500000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 2025 Trắng 19000 km mua pin
121155876,VF7,New,2026,Ho Chi Minh City,740000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF7 MIỄN PHÍ SẠC PIN ĐẾN 10/2/2029–CHẠY 0 ĐỒNG/KM!
133993589,VF5,New,2026,Ho Chi Minh City,471000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF5 HỖ TRỢ ĐK DỊCH VỤ XANH-GRAP-BE - 50TR NHẬN XE
133711790,VF5,New,2026,Ho Chi Minh City,446000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF5 Plus - Ưu Đãi Giảm Ngay 50tr
133659895,VF3,New,2026,Ho Chi Minh City,278000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 VAY ĐẾN 90% - XE SẴN GIAO NGAY
132524239,VF8,New,2026,Ho Chi Minh City,700000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",ĐẶT XE VF8 ALL NEW - NHẬN NGAY VOUCHER 200TR ĐỒNG
132626922,VF8,New,2026,Ho Chi Minh City,848000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",🌱 BƯỚC VÀO KỶ NGUYÊN XE ĐIỆN CÙNG VF8 THẾ HỆ MỚI
131319347,EC VAN,New,2026,Ho Chi Minh City,268000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","VINFAST EC VAN, XE SẴN GIAO, HỔ TRỢ VAY VỐN 90%"
122562449,VF6,New,2026,Ho Chi Minh City,646000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF6 BANK 90%+BAO NỢ XẤU+LÃI 7% 3NĂM+TẶNG 70TR
133872018,Limo Green,New,2026,Ho Chi Minh City,620000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",Xe điện Limo Green đủ mẫu màu có sẵn- Giá sập sàn
128213165,VF5,New,2026,Ho Chi Minh City,471000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF5 ĐƯA 55 ĐỒNG+BAO NỢ XẤU NHÓM 5+ĐỦ MÀU GIAO NGAY
132486130,VF7,New,2026,Ho Chi Minh City,740000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF7 ƯU ĐÃI THÁNG 5 - BAO HỒ SƠ
134301632,EC VAN,New,2026,Ho Chi Minh City,248000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","EC Van, vay 100%, áp Voucher Lux SA 80t, còn 168t"
132645577,VF6,New,2026,Ho Chi Minh City,622000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 Eco Trả Trước 85tr
134602297,VF5,New,2026,Ho Chi Minh City,436000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF5 Xám Xe điện Mới
129997850,Limo Green,New,2026,Ho Chi Minh City,609600000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast Limo Green  - CÓ XE NGAY
131401055,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",Xe điện VinFast Limo Green Đen
132151406,VF6,New,2026,Ho Chi Minh City,599000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 2026 - HỖ TRỢ NỢ XẤU
130996527,VF7,New,2026,Ho Chi Minh City,740000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","⚡ SỐC LS CHỈ 5,8% – CẦM 15% VỐN RƯỚC NGAY VF7"
134269553,VF5,New,2026,Ho Chi Minh City,436000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast VF5 Đỏ Trả Trước Chỉ 25 Triệu
134547151,VF3,Used,2024,Ho Chi Minh City,198000000,2400.0,Rental mentioned,14,14,202000000.0,198000000.0,218000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 2024 Điện Xám
134310297,VF8,New,2026,Ho Chi Minh City,848000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF8 HỖ TRỢ DOANH NGHIỆP MUA XE 0Đ - VAY 100%
130789670,VF3,New,2026,Ho Chi Minh City,278000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 BAO NỢ XẤU 37 TRIỆU NHẬN XE-ĐỦ MÀU GIAO LIỀN
134185945,VF5,New,2026,Ho Chi Minh City,471000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF5 50TR NHẬN XE SẴN GIAO NGAY- NH VAY 95%
134619098,VF8,Used,2023,Ho Chi Minh City,600000000,58000.0,Not mentioned,19,8,645000000.0,585000000.0,679000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF8 PLUS 2023 Trắng 58.000 km
134249252,VF3,New,2026,Ho Chi Minh City,275000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",🔥 𝐂𝐇𝐈̉ 𝐓𝐔̛̀ 𝟐𝟎 𝐓𝐑𝐈𝐄̣̂𝐔 • 𝐕𝐅𝟑 𝟐𝟎𝟐𝟔 • ĐỦ MÀU GIAO XE NGAY
134605832,VF9,New,2026,Ho Chi Minh City,1504000000,,Not mentioned,29,10,1348000000.0,1245000000.0,1348000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VF9 Plus – Trả trước 226 triệu – Nhận xe ngay
134257301,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast Limo Green Trả Trước 60tr Nhận Xe
133234039,VF5,New,2026,Ho Chi Minh City,466000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",CHỈ 50 TRIỆU ĐẦU - LĂN BÁNH VF5 NGAY HÔM NAY!
133390465,VF5,New,2026,Ho Chi Minh City,446000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF5 - SẴN XE - TẶNG FLIM CAM SÀN
121156136,VF7,New,2026,Ho Chi Minh City,740000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF7 LÁI ĐẲNG CẤP+BANK 90%+LÃI 3 NĂM 4.8%+BAO HS
134556083,VF6,Used,2025,Ho Chi Minh City,550000000,31000.0,Not mentioned,11,6,555000000.0,529000000.0,592000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 Eco 2025 sạc KGH Xám 31.000 km
133421861,VF8,Used,2023,Ho Chi Minh City,570000000,74000.0,Not mentioned,19,8,645000000.0,585000000.0,679000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VF8 Eco 2023 Xanh dương chất đẹp giá còn giảm
133037991,VF5,New,2026,Ho Chi Minh City,439000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF 5 PLUS ƯU ĐÃI - ĐƯA TRƯỚC CHỈ 57 TRIỆU
134617882,VF6,New,2026,Ho Chi Minh City,646000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 PLUS TRẢ TRƯỚC 60TR-FULL PHỤ KIỆN
133620389,VF3,New,2026,Ho Chi Minh City,279000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF3 XE SẴN GIAO NGAY ĐƯA TRƯỚC CHỈ 49TRIỆU
133038587,VF8,New,2026,Ho Chi Minh City,848000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF 8 ALL NEW 2026 ƯU ĐÃI CỌC TIÊN PHONG
134156796,VF6,Used,2025,Ho Chi Minh City,565000000,24000.0,Not mentioned,11,6,555000000.0,529000000.0,592000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 Eco 2026 Trắng 24.000 km
133600938,VF5,New,2026,Ho Chi Minh City,461000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",Giá VF 5 Tháng 7: 461 triệu Trả trước 53 triệu
134616045,MPV7,New,2026,Ho Chi Minh City,705000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast MPV7 2026 - Trả Trước Từ 100tr
134560237,VF6,New,2026,Ho Chi Minh City,599000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 TRẢ 79 TRIỆU NHẬN XE - BAO HỒ SƠ
134615184,VF3,Used,2025,Ho Chi Minh City,270000000,4000.0,Purchase mentioned,28,19,258000000.0,249750000.0,268500000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast VF3 2025 Trắng- 4000KM-MUA PIN
134601814,Limo Green,New,2026,Ho Chi Minh City,699000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast Limo Green
